County,Mortality,Poverty,HeadStart,Bin,FittedBasic,PovertyHS,PovertySq,PovertySqHS,BinMean,FittedQuadratic
35030,0,-2.6191111,0,-2.6700001,2.2250593,0,6.8597426,0,2.6048512,2.1454413
35011,0,-2.6201727,0,-2.6700001,2.2247007,0,6.8653049,0,2.6048512,2.1450875
43079,2.6185894,-2.6221144,0,-2.6700001,2.224045,0,6.875484,0,2.6048512,2.1444407
28020,9.4428711,-2.6223013,0,-2.6700001,2.2239819,0,6.8764644,0,2.6048512,2.1443784
28019,0,-2.6233504,0,-2.6700001,2.2236278,0,6.8819671,0,2.6048512,2.1440291
27019,0,-2.6259363,0,-2.6700001,2.2227545,0,6.8955412,0,2.6048512,2.1431684
18047,0,-2.6261303,0,-2.6700001,2.2226889,0,6.8965607,0,2.6048512,2.1431038
32031,0,-2.6263764,0,-2.6700001,2.2226059,0,6.8978529,0,2.6048512,2.1430221
16020,0,-2.6266248,0,-2.6700001,2.222522,0,6.899158,0,2.6048512,2.1429393
14040,0,-2.6278048,0,-2.6700001,2.2221236,0,6.9053578,0,2.6048512,2.1425469
44182,5.0248733,-2.6326697,0,-2.6700001,2.2204809,0,6.9309497,0,2.6048512,2.1409302
24065,5.8230944,-2.6349313,0,-2.6700001,2.219717,0,6.942863,0,2.6048512,2.1401792
24056,0,-2.635824,0,-2.6700001,2.2194157,0,6.9475679,0,2.6048512,2.139883
46008,6.8681316,-2.6380804,0,-2.6700001,2.2186537,0,6.9594679,0,2.6048512,2.1391344
36061,0,-2.6403315,0,-2.6700001,2.2178936,0,6.9713507,0,2.6048512,2.1383882
44030,0,-2.642307,0,-2.6700001,2.2172265,0,6.9817867,0,2.6048512,2.1377335
16002,0,-2.6429739,0,-2.6700001,2.2170014,0,6.985311,0,2.6048512,2.1375127
50025,16.548073,-2.6430838,0,-2.6700001,2.2169642,0,6.9858918,0,2.6048512,2.1374762
49037,0,-2.643904,0,-2.6700001,2.2166872,0,6.9902282,0,2.6048512,2.1372046
39056,0,-2.6450377,0,-2.6700001,2.2163045,0,6.9962244,0,2.6048512,2.1368294
5002,136.05443,-2.6485636,0,-2.6700001,2.2151139,0,7.0148892,0,2.6048512,2.1356626
47034,0,-2.6500649,0,-2.6700001,2.214607,0,7.0228443,0,2.6048512,2.1351662
21015,0,-2.6510496,0,-2.6700001,2.2142744,0,7.0280643,0,2.6048512,2.1348407
17090,0,-2.6512887,0,-2.6700001,2.2141936,0,7.0293322,0,2.6048512,2.1347616
27028,0,-2.6547265,0,-2.6700001,2.2130327,0,7.0475726,0,2.6048512,2.133626
50021,0,-2.6560545,0,-2.6700001,2.2125845,0,7.0546255,0,2.6048512,2.1331878
44212,1.8673787,-2.6569517,0,-2.6700001,2.2122815,0,7.059392,0,2.6048512,2.1328917
44095,2.7362776,-2.6586022,0,-2.6700001,2.211724,0,7.0681658,0,2.6048512,2.1323471
50069,0,-2.6592085,0,-2.6700001,2.2115192,0,7.0713902,0,2.6048512,2.1321471
23045,0,-2.6598489,0,-2.6700001,2.211303,0,7.0747962,0,2.6048512,2.1319358
26081,0,-2.6616795,0,-2.6700001,2.210685,0,7.084538,0,2.6048512,2.1313324
17006,0,-2.6634457,0,-2.6700001,2.2100885,0,7.0939431,0,2.6048512,2.1307504
50052,.62649184,-2.6637731,0,-2.6700001,2.2099781,0,7.0956869,0,2.6048512,2.1306427
23016,0,-2.6637862,0,-2.6700001,2.2099736,0,7.095757,0,2.6048512,2.1306384
50062,4.3715849,-2.6653047,0,-2.6700001,2.2094607,0,7.1038489,0,2.6048512,2.1301382
42055,0,-2.6670926,0,-2.6700001,2.2088571,0,7.1133828,0,2.6048512,2.1295497
18106,0,-2.6687288,0,-2.6700001,2.2083046,0,7.1221137,0,2.6048512,2.1290114
28029,0,-2.6687315,0,-2.6700001,2.2083037,0,7.1221275,0,2.6048512,2.1290104
28091,0,-2.6690462,0,-2.6700001,2.2081974,0,7.1238074,0,2.6048512,2.128907
16072,0,-2.6697431,0,-2.6700001,2.207962,0,7.1275282,0,2.6048512,2.1286778
17079,0,-2.6718352,0,-2.6700001,2.2072556,0,7.1387033,0,2.6048512,2.12799
44009,0,-2.6724973,0,-2.6700001,2.207032,0,7.1422415,0,2.6048512,2.1277723
35021,0,-2.6757967,0,-2.6700001,2.2059178,0,7.1598883,0,2.6048512,2.1266885
17104,0,-2.6786528,0,-2.6700001,2.2049534,0,7.1751804,0,2.6048512,2.1257513
43005,1.65898,-2.6801157,0,-2.6700001,2.2044594,0,7.1830201,0,2.6048512,2.1252713
15059,0,-2.6804628,0,-2.6700001,2.2043424,0,7.1848812,0,2.6048512,2.1251576
36005,5.2545848,-2.680824,0,-2.6700001,2.2042203,0,7.1868176,0,2.6048512,2.1250391
37063,2.2493646,-2.6814516,0,-2.6700001,2.2040083,0,7.1901827,0,2.6048512,2.1248333
32026,1.5164611,-2.6846433,0,-2.6700001,2.2029307,0,7.2073092,0,2.6048512,2.1237874
10056,0,-2.6873777,0,-2.6700001,2.2020073,0,7.2219987,0,2.6048512,2.1228921
26002,0,-2.692235,0,-2.6700001,2.2003672,0,7.2481294,0,2.6048512,2.1213033
50019,0,-2.6931574,0,-2.6700001,2.2000556,0,7.2530971,0,2.6048512,2.1210017
34049,1.392525,-2.6936095,0,-2.6700001,2.199903,0,7.2555318,0,2.6048512,2.1208541
37053,0,-2.6936178,0,-2.6700001,2.1999002,0,7.2555771,0,2.6048512,2.1208513
14085,0,-2.6940706,0,-2.6700001,2.1997473,0,7.2580161,0,2.6048512,2.1207035
37033,0,-2.6951401,0,-2.6700001,2.1993861,0,7.2637801,0,2.6048512,2.1203539
18096,0,-2.6954026,0,-2.6700001,2.1992974,0,7.2651954,0,2.6048512,2.1202683
44046,0,-2.7078345,0,-2.6700001,2.1950996,0,7.3323674,0,2.6048512,2.1162148
35052,0,-2.7080903,0,-2.6700001,2.1950133,0,7.3337531,0,2.6048512,2.1161315
28026,0,-2.7083814,0,-2.6700001,2.1949148,0,7.33533,0,2.6048512,2.1160367
10041,1.1873382,-2.709718,0,-2.6700001,2.1944635,0,7.3425717,0,2.6048512,2.1156018
47047,0,-2.7104139,0,-2.6700001,2.1942286,0,7.3463435,0,2.6048512,2.1153753
35023,0,-2.7131512,0,-2.6700001,2.1933043,0,7.3611894,0,2.6048512,2.1144853
45008,0,-2.7134237,0,-2.6700001,2.1932123,0,7.3626685,0,2.6048512,2.1143968
35014,0,-2.7177079,0,-2.6700001,2.1917655,0,7.3859363,0,2.6048512,2.1130052
27017,0,-2.7178934,0,-2.6700001,2.1917028,0,7.3869443,0,2.6048512,2.1129448
1049,2.1056747,-2.7215893,0,-2.6700001,2.190455,0,7.4070487,0,2.6048512,2.1117456
24053,0,-2.721905,0,-2.6700001,2.1903484,0,7.4087667,0,2.6048512,2.1116433
32007,2.2299776,-2.7234874,0,-2.6700001,2.1898141,0,7.4173837,0,2.6048512,2.1111302
14024,0,-2.7240808,0,-2.6700001,2.1896136,0,7.4206161,0,2.6048512,2.1109378
26037,0,-2.7242739,0,-2.6700001,2.1895485,0,7.4216685,0,2.6048512,2.1108754
26073,3.0351777,-2.72507,0,-2.6700001,2.1892796,0,7.4260063,0,2.6048512,2.1106174
21021,0,-2.7252848,0,-2.6700001,2.1892071,0,7.4271774,0,2.6048512,2.1105478
6019,0,-2.7286997,0,-2.6700001,2.1880538,0,7.4458017,0,2.6048512,2.109442
17099,19.346102,-2.7304909,0,-2.6700001,2.187449,0,7.4555807,0,2.6048512,2.1088622
35039,0,-2.7312875,0,-2.6700001,2.18718,0,7.4599314,0,2.6048512,2.1086047
11011,1.4724613,-2.7339904,0,-2.6700001,2.1862674,0,7.4747038,0,2.6048512,2.1077306
14028,0,-2.7384493,0,-2.6700001,2.1847618,0,7.499105,0,2.6048512,2.1062903
28018,0,-2.7404921,0,-2.6700001,2.184072,0,7.5102968,0,2.6048512,2.1056311
44244,0,-2.7406096,0,-2.6700001,2.1840322,0,7.510941,0,2.6048512,2.1055932
36008,0,-2.7420421,0,-2.6700001,2.1835485,0,7.5187945,0,2.6048512,2.1051311
15074,0,-2.7437334,0,-2.6700001,2.1829774,0,7.5280728,0,2.6048512,2.1045856
17050,0,-2.744312,0,-2.6700001,2.1827819,0,7.5312486,0,2.6048512,2.1043992
47116,2.3421397,-2.7466514,0,-2.6700001,2.1819921,0,7.5440941,0,2.6048512,2.1036453
10037,1.8137134,-2.7468576,0,-2.6700001,2.1819224,0,7.5452271,0,2.6048512,2.103579
11067,2.0009072,-2.7481477,0,-2.6700001,2.1814868,0,7.5523157,0,2.6048512,2.1031635
11155,9.6130733,-2.7490795,0,-2.6700001,2.1811721,0,7.5574379,0,2.6048512,2.1028636
26025,0,-2.7499793,0,-2.6700001,2.1808684,0,7.562386,0,2.6048512,2.1025739
14086,0,-2.7504838,0,-2.6700001,2.1806979,0,7.5651608,0,2.6048512,2.1024117
24012,0,-2.7508929,0,-2.6700001,2.1805599,0,7.5674114,0,2.6048512,2.1022799
35045,0,-2.751611,0,-2.6700001,2.1803174,0,7.571363,0,2.6048512,2.1020489
13030,0,-2.7533143,0,-2.6700001,2.1797421,0,7.5807395,0,2.6048512,2.1015012
17064,0,-2.7550681,0,-2.6700001,2.1791499,0,7.5904002,0,2.6048512,2.1009374
44036,12.168411,-2.7579513,0,-2.6700001,2.1781764,0,7.6062951,0,2.6048512,2.1000113
34092,1.2898676,-2.7589047,0,-2.6700001,2.1778545,0,7.6115551,0,2.6048512,2.0997052
17059,0,-2.7589204,0,-2.6700001,2.1778491,0,7.6116419,0,2.6048512,2.0997002
47082,4.8859138,-2.7595417,0,-2.6700001,2.1776392,0,7.6150708,0,2.6048512,2.0995007
37025,4.4927669,-2.7602332,0,-2.8499999,2.1774058,0,7.6188869,0,1.5817339,2.0992787
34044,5.4851627,-2.7616801,0,-2.8499999,2.1769173,0,7.6268773,0,1.5817339,2.0988145
28030,0,-2.7617779,0,-2.8499999,2.1768842,0,7.6274171,0,1.5817339,2.0987833
42005,0,-2.7639611,0,-2.8499999,2.176147,0,7.6394811,0,1.5817339,2.098083
23007,0,-2.7640669,0,-2.8499999,2.1761112,0,7.6400661,0,1.5817339,2.0980492
11063,4.100966,-2.7662919,0,-2.8499999,2.17536,0,7.6523705,0,1.5817339,2.0973361
17092,0,-2.7676384,0,-2.8499999,2.1749053,0,7.6598225,0,1.5817339,2.0969048
32012,0,-2.7682183,0,-2.8499999,2.1747096,0,7.6630325,0,1.5817339,2.096719
47044,6.7200913,-2.7686949,0,-2.8499999,2.1745486,0,7.6656713,0,1.5817339,2.0965664
20008,0,-2.7722697,0,-2.8499999,2.1733415,0,7.6854796,0,1.5817339,2.0954225
34011,1.6285319,-2.7733977,0,-2.8499999,2.1729605,0,7.6917348,0,1.5817339,2.0950618
47016,2.9292011,-2.7735214,0,-2.8499999,2.1729188,0,7.692421,0,1.5817339,2.0950222
44110,0,-2.7736533,0,-2.8499999,2.1728742,0,7.6931524,0,1.5817339,2.09498
34012,0,-2.7739909,0,-2.8499999,2.1727602,0,7.6950254,0,1.5817339,2.094872
47119,0,-2.7761471,0,-2.8499999,2.1720321,0,7.7069931,0,1.5817339,2.094183
23018,0,-2.7770796,0,-2.8499999,2.1717172,0,7.7121711,0,1.5817339,2.0938849
44133,0,-2.7776921,0,-2.8499999,2.1715105,0,7.7155733,0,1.5817339,2.0936894
14018,0,-2.778769,0,-2.8499999,2.1711469,0,7.7215571,0,1.5817339,2.0933454
10047,0,-2.7798338,0,-2.8499999,2.1707873,0,7.7274761,0,1.5817339,2.0930057
15072,5.0528016,-2.7811136,0,-2.8499999,2.1703551,0,7.7345929,0,1.5817339,2.092597
16088,0,-2.7817128,0,-2.8499999,2.1701527,0,7.737926,0,1.5817339,2.092406
24042,9.4562645,-2.78175,0,-2.8499999,2.1701403,0,7.738133,0,1.5817339,2.0923941
16041,8.5005102,-2.7855628,0,-2.8499999,2.1688528,0,7.7593598,0,1.5817339,2.0911784
24023,0,-2.7857287,0,-2.8499999,2.1687968,0,7.7602844,0,1.5817339,2.0911255
35010,0,-2.7895036,0,-2.8499999,2.167522,0,7.7813301,0,1.5817339,2.0899231
45009,0,-2.7900481,0,-2.8499999,2.1673381,0,7.7843685,0,1.5817339,2.0897498
16018,0,-2.7916708,0,-2.8499999,2.1667902,0,7.793426,0,1.5817339,2.0892334
19036,2.4904895,-2.7949791,0,-2.8499999,2.165673,0,7.8119082,0,1.5817339,2.0881815
44127,0,-2.7966383,0,-2.8499999,2.1651127,0,7.8211856,0,1.5817339,2.0876541
44040,0,-2.8004439,0,-2.8499999,2.1638277,0,7.8424859,0,1.5817339,2.0864456
16084,0,-2.8038323,0,-2.8499999,2.1626835,0,7.8614755,0,1.5817339,2.0853708
10053,1.6049045,-2.8040538,0,-2.8499999,2.1626086,0,7.8627176,0,1.5817339,2.0853004
4066,2.3476658,-2.8051178,0,-2.8499999,2.1622493,0,7.8686862,0,1.5817339,2.0849633
17001,0,-2.8073964,0,-2.8499999,2.1614799,0,7.8814745,0,1.5817339,2.0842412
11025,2.2839916,-2.8115821,0,-2.8499999,2.1600666,0,7.904994,0,1.5817339,2.082916
15063,0,-2.8138859,0,-2.8499999,2.1592886,0,7.917954,0,1.5817339,2.0821874
16019,0,-2.8150337,0,-2.8499999,2.1589012,0,7.9244146,0,1.5817339,2.0818245
18041,0,-2.8156667,0,-2.8499999,2.1586874,0,7.927979,0,1.5817339,2.0816245
16024,0,-2.8172443,0,-2.8499999,2.1581547,0,7.9368653,0,1.5817339,2.081126
32032,1.7324717,-2.8247001,0,-2.8499999,2.155637,0,7.978931,0,1.5817339,2.078773
10011,7.8019857,-2.8249543,0,-2.8499999,2.1555512,0,7.9803667,0,1.5817339,2.0786929
28075,0,-2.8249662,0,-2.8499999,2.1555471,0,7.9804339,0,1.5817339,2.0786891
26056,0,-2.8278654,0,-2.8499999,2.1545682,0,7.9968224,0,1.5817339,2.0777757
35034,0,-2.8309371,0,-2.8499999,2.1535308,0,8.014205,0,1.5817339,2.0768087
44155,2.2841132,-2.8319256,0,-2.8499999,2.1531971,0,8.019803,0,1.5817339,2.0764976
16030,8.7873459,-2.8325341,0,-2.8499999,2.1529918,0,8.0232496,0,1.5817339,2.0763061
17054,0,-2.8326731,0,-2.8499999,2.1529448,0,8.0240364,0,1.5817339,2.0762625
28058,0,-2.8329957,0,-2.8499999,2.1528358,0,8.0258646,0,1.5817339,2.0761609
5016,2.7590773,-2.8334744,0,-2.8499999,2.1526742,0,8.0285769,0,1.5817339,2.0760105
23032,3.0469227,-2.8343174,0,-2.8499999,2.1523895,0,8.0333557,0,1.5817339,2.0757453
24083,0,-2.8353107,0,-2.8499999,2.1520541,0,8.0389872,0,1.5817339,2.075433
1037,1.4783195,-2.8357518,0,-2.8499999,2.1519051,0,8.0414877,0,1.5817339,2.0752945
23042,0,-2.8426075,0,-2.8499999,2.14959,0,8.0804176,0,1.5817339,2.0731418
17043,0,-2.8426909,0,-2.8499999,2.1495619,0,8.0808916,0,1.5817339,2.0731158
10003,1.1791062,-2.8449242,0,-2.8499999,2.1488078,0,8.0935936,0,1.5817339,2.0724154
35035,0,-2.8453314,0,-2.8499999,2.1486702,0,8.095911,0,1.5817339,2.0722878
27040,0,-2.8477266,0,-2.8499999,2.1478615,0,8.1095467,0,1.5817339,2.0715373
24017,8.0405245,-2.8500669,0,-2.8499999,2.1470714,0,8.1228809,0,1.5817339,2.0708046
6005,0,-2.8502395,0,-2.8499999,2.1470129,0,8.1238651,0,1.5817339,2.0707505
44207,0,-2.8526411,0,-2.8499999,2.1462021,0,8.1375608,0,1.5817339,2.069999
49029,0,-2.8527949,0,-2.8499999,2.1461501,0,8.1384382,0,1.5817339,2.0699508
46001,0,-2.8555245,0,-2.8499999,2.1452284,0,8.1540203,0,1.5817339,2.0690975
50054,.77745986,-2.8567526,0,-2.8499999,2.1448138,0,8.1610355,0,1.5817339,2.0687137
36024,0,-2.8570516,0,-2.8499999,2.1447127,0,8.1627436,0,1.5817339,2.0686202
44092,0,-2.8573627,0,-2.8499999,2.1446075,0,8.1645222,0,1.5817339,2.0685232
46006,3.0039051,-2.857482,0,-2.8499999,2.1445675,0,8.1652031,0,1.5817339,2.068486
44077,0,-2.8585823,0,-2.8499999,2.1441958,0,8.1714926,0,1.5817339,2.0681422
14031,7.0274067,-2.8589957,0,-2.8499999,2.1440563,0,8.1738567,0,1.5817339,2.0680132
24033,0,-2.8604949,0,-2.8499999,2.1435499,0,8.1824312,0,1.5817339,2.0675452
26088,0,-2.8619132,0,-2.8499999,2.1430712,0,8.190547,0,1.5817339,2.0671024
10031,0,-2.8627784,0,-2.8499999,2.1427789,0,8.1955004,0,1.5817339,2.0668325
16055,0,-2.8634415,0,-2.8499999,2.142555,0,8.199297,0,1.5817339,2.0666258
16036,0,-2.8652737,0,-2.8499999,2.1419363,0,8.2097931,0,1.5817339,2.0660546
50034,0,-2.8665168,0,-2.8499999,2.1415164,0,8.2169189,0,1.5817339,2.0656672
10057,0,-2.8682973,0,-2.8499999,2.1409154,0,8.2271299,0,1.5817339,2.0651126
27024,0,-2.868624,0,-2.8499999,2.140805,0,8.2290039,0,1.5817339,2.065011
24072,0,-2.8692837,0,-2.8499999,2.1405823,0,8.232789,0,1.5817339,2.0648055
33017,2.4850278,-2.8695657,0,-2.8499999,2.140487,0,8.2344074,0,1.5817339,2.0647178
11146,1.995092,-2.8716316,0,-2.8499999,2.1397893,0,8.2462683,0,1.5817339,2.0640748
20014,0,-2.8718872,0,-2.8499999,2.139703,0,8.247736,0,1.5817339,2.0639951
28033,0,-2.8730052,0,-2.8499999,2.1393256,0,8.254159,0,1.5817339,2.0636475
14003,0,-2.8730056,0,-2.8499999,2.1393254,0,8.2541609,0,1.5817339,2.0636473
23077,13.078734,-2.8733647,0,-2.8499999,2.1392043,0,8.2562246,0,1.5817339,2.0635357
44091,2.8935184,-2.8739977,0,-2.8499999,2.1389904,0,8.2598629,0,1.5817339,2.0633388
10036,4.1815462,-2.8742187,0,-2.8499999,2.1389158,0,8.2611332,0,1.5817339,2.0632701
15088,0,-2.8764102,0,-2.8499999,2.1381757,0,8.273736,0,1.5817339,2.0625889
23020,13.340448,-2.8790059,0,-2.8499999,2.1372993,0,8.2886753,0,1.5817339,2.0617828
34084,0,-2.8794751,0,-2.8499999,2.1371408,0,8.2913771,0,1.5817339,2.0616372
16075,0,-2.8841782,0,-2.8499999,2.1355526,0,8.3184834,0,1.5817339,2.060178
11106,2.6382439,-2.8853266,0,-2.8499999,2.135165,0,8.3251095,0,1.5817339,2.0598221
23068,0,-2.8857937,0,-2.8499999,2.1350071,0,8.3278055,0,1.5817339,2.0596774
42010,0,-2.88852,0,-2.8499999,2.1340866,0,8.3435478,0,1.5817339,2.0588329
18120,6.2648792,-2.8887563,0,-2.8499999,2.1340067,0,8.3449125,0,1.5817339,2.0587597
16059,0,-2.8890071,0,-2.8499999,2.1339221,0,8.3463621,0,1.5817339,2.058682
17011,0,-2.8898911,0,-2.8499999,2.1336236,0,8.3514709,0,1.5817339,2.0584085
39034,0,-2.8933415,0,-2.8499999,2.1324584,0,8.3714256,0,1.5817339,2.0573409
26057,5.5063047,-2.8972867,0,-2.8499999,2.1311264,0,8.3942699,0,1.5817339,2.0561218
15060,7.3849788,-2.8984096,0,-2.8499999,2.1307471,0,8.4007778,0,1.5817339,2.0557749
28074,0,-2.8990824,0,-2.8499999,2.1305199,0,8.4046793,0,1.5817339,2.0555673
46010,4.7456341,-2.9014196,0,-2.8499999,2.1297307,0,8.4182358,0,1.5817339,2.0548458
16066,0,-2.9015453,0,-2.8499999,2.1296883,0,8.4189653,0,1.5817339,2.0548072
47123,0,-2.9033892,0,-2.8499999,2.1290658,0,8.4296694,0,1.5817339,2.0542386
44226,2.9168551,-2.9062381,0,-2.8499999,2.1281037,0,8.4462194,0,1.5817339,2.0533605
47008,3.3697832,-2.9099307,0,-2.8499999,2.1268568,0,8.4676971,0,1.5817339,2.0522234
16026,0,-2.9111238,0,-2.8499999,2.1264539,0,8.4746418,0,1.5817339,2.0518563
28011,0,-2.9116235,0,-2.8499999,2.1262851,0,8.4775515,0,1.5817339,2.0517025
50010,0,-2.9132783,0,-2.8499999,2.1257265,0,8.4871902,0,1.5817339,2.0511935
36073,4.011714,-2.9151578,0,-2.8499999,2.1250918,0,8.4981451,0,1.5817339,2.0506158
36058,7.9063883,-2.9201639,0,-2.8499999,2.1234012,0,8.5273571,0,1.5817339,2.0490787
27010,0,-2.920644,0,-2.8499999,2.123239,0,8.5301619,0,1.5817339,2.0489314
13044,0,-2.9219084,0,-2.8499999,2.1228123,0,8.537549,0,1.5817339,2.0485435
39066,0,-2.9280591,0,-2.8499999,2.1207352,0,8.5735302,0,1.5817339,2.0466585
10064,2.6530478,-2.9282632,0,-2.8499999,2.1206663,0,8.5747252,0,1.5817339,2.0465961
6002,0,-2.9288785,0,-2.8499999,2.1204586,0,8.5783291,0,1.5817339,2.0464077
6045,0,-2.9292283,0,-2.8499999,2.1203403,0,8.5803785,0,1.5817339,2.0463006
23067,0,-2.9299824,0,-2.8499999,2.1200857,0,8.5847969,0,1.5817339,2.0460699
15051,0,-2.9301784,0,-2.8499999,2.1200197,0,8.5859451,0,1.5817339,2.0460098
27041,0,-2.9340427,0,-2.8499999,2.1187148,0,8.6086063,0,1.5817339,2.0448282
24005,4.1690989,-2.9361489,0,-2.8499999,2.1180036,0,8.6209707,0,1.5817339,2.0441847
49040,0,-2.938149,0,-2.8499999,2.1173282,0,8.632719,0,1.5817339,2.0435739
24048,0,-2.9392047,0,-2.8499999,2.1169717,0,8.6389246,0,1.5817339,2.0432515
44049,0,-2.9396315,0,-2.8499999,2.1168275,0,8.6414328,0,1.5817339,2.0431213
15028,0,-2.9396975,0,-2.8499999,2.1168053,0,8.6418219,0,1.5817339,2.0431013
14012,0,-2.9415326,0,-3.03,2.1161857,0,8.6526136,0,2.3612385,2.0425413
41039,0,-2.9430001,0,-3.03,2.11569,0,8.6612492,0,2.3612385,2.042094
28032,0,-2.9438653,0,-3.03,2.1153979,0,8.6663427,0,2.3612385,2.0418301
6020,0,-2.9465137,0,-3.03,2.1145036,0,8.6819429,0,2.3612385,2.0410233
44132,0,-2.9465315,0,-3.03,2.1144977,0,8.6820478,0,2.3612385,2.0410178
49031,0,-2.9467556,0,-3.03,2.1144218,0,8.6833687,0,2.3612385,2.0409496
32024,1.180317,-2.9480152,0,-3.03,2.1139965,0,8.690794,0,2.3612385,2.0405662
41023,2.0690398,-2.9499061,0,-3.03,2.113358,0,8.7019463,0,2.3612385,2.0399907
50063,0,-2.9499972,0,-3.03,2.1133273,0,8.7024832,0,2.3612385,2.039963
50022,0,-2.950336,0,-3.03,2.1132128,0,8.7044821,0,2.3612385,2.0398598
44249,0,-2.9503624,0,-3.03,2.113204,0,8.7046385,0,2.3612385,2.0398519
5020,1.8497965,-2.9526997,0,-3.03,2.1124148,0,8.7184353,0,2.3612385,2.0391412
14087,0,-2.9528301,0,-3.03,2.1123707,0,8.7192059,0,2.3612385,2.0391014
24022,0,-2.9532821,0,-3.03,2.1122181,0,8.7218752,0,2.3612385,2.038964
42052,0,-2.9546673,0,-3.03,2.1117504,0,8.7300587,0,2.3612385,2.038543
50017,0,-2.9572952,0,-3.03,2.110863,0,8.745595,0,2.3612385,2.037745
39030,0,-2.9577911,0,-3.03,2.1106956,0,8.7485285,0,2.3612385,2.0375943
14096,0,-2.9588854,0,-3.03,2.1103261,0,8.755003,0,2.3612385,2.0372622
18079,0,-2.9590392,0,-3.03,2.1102741,0,8.7559128,0,2.3612385,2.0372155
44186,0,-2.9642437,0,-3.03,2.1085167,0,8.7867403,0,2.3612385,2.0356376
39005,0,-2.96539,0,-3.03,2.1081295,0,8.7935381,0,2.3612385,2.0352902
47114,0,-2.9656231,0,-3.03,2.1080508,0,8.7949209,0,2.3612385,2.0352197
17017,0,-2.9657116,0,-3.03,2.108021,0,8.7954454,0,2.3612385,2.0351927
23006,0,-2.9672048,0,-3.03,2.1075168,0,8.8043041,0,2.3612385,2.0347407
18082,3.8550501,-2.967479,0,-3.03,2.1074243,0,8.8059311,0,2.3612385,2.0346577
26094,5.8043361,-2.9675205,0,-3.03,2.1074102,0,8.8061781,0,2.3612385,2.0346451
28009,28.801844,-2.9681687,0,-3.03,2.1071913,0,8.8100252,0,2.3612385,2.0344489
28042,0,-2.9684651,0,-3.03,2.1070912,0,8.8117847,0,2.3612385,2.0343592
44071,2.001385,-2.9693434,0,-3.03,2.1067946,0,8.8170004,0,2.3612385,2.0340934
34032,.86013365,-2.9703939,0,-3.03,2.1064398,0,8.8232403,0,2.3612385,2.0337758
14091,0,-2.9705973,0,-3.03,2.1063712,0,8.8244486,0,2.3612385,2.0337143
6056,0,-2.9730945,0,-3.03,2.1055279,0,8.8392906,0,2.3612385,2.0329592
11057,0,-2.9756768,0,-3.03,2.104656,0,8.8546524,0,2.3612385,2.0321791
43047,.42008686,-2.9770176,0,-3.03,2.1042032,0,8.8626337,0,2.3612385,2.0317743
16043,0,-2.9798863,0,-3.03,2.1032345,0,8.8797226,0,2.3612385,2.0309088
28043,0,-2.9799259,0,-3.03,2.1032212,0,8.8799582,0,2.3612385,2.0308967
24073,3.144819,-2.980113,0,-3.03,2.103158,0,8.881074,0,2.3612385,2.0308404
1045,2.8470075,-2.9806905,0,-3.03,2.102963,0,8.8845158,0,2.3612385,2.0306661
16049,4.7936339,-2.9812415,0,-3.03,2.102777,0,8.8878002,0,2.3612385,2.0304999
6050,0,-2.9814658,0,-3.03,2.1027012,0,8.8891382,0,2.3612385,2.0304325
37047,0,-2.9827683,0,-3.03,2.1022613,0,8.8969069,0,2.3612385,2.0300398
16068,13.403029,-2.9848845,0,-3.03,2.1015468,0,8.9095354,0,2.3612385,2.0294023
23001,0,-2.9854217,0,-3.03,2.1013653,0,8.9127426,0,2.3612385,2.0292406
17070,0,-2.9858067,0,-3.03,2.1012354,0,8.9150419,0,2.3612385,2.0291245
34036,2.6636655,-2.9867868,0,-3.03,2.1009045,0,8.9208956,0,2.3612385,2.0288296
29006,0,-2.9874077,0,-3.03,2.1006947,0,8.9246044,0,2.3612385,2.0286427
24031,0,-2.9881132,0,-3.03,2.1004565,0,8.9288206,0,2.3612385,2.0284302
44227,1.8896329,-2.9889226,0,-3.03,2.1001832,0,8.9336586,0,2.3612385,2.0281868
35037,0,-2.989507,0,-3.03,2.0999858,0,8.9371519,0,2.3612385,2.0280111
26049,9.8850508,-2.9901881,0,-3.03,2.0997558,0,8.9412251,0,2.3612385,2.0278063
43082,0,-2.9906447,0,-3.03,2.0996017,0,8.9439554,0,2.3612385,2.027669
23048,0,-2.9909973,0,-3.03,2.0994825,0,8.9460649,0,2.3612385,2.0275629
23049,11.730206,-2.9930575,0,-3.03,2.0987868,0,8.9583931,0,2.3612385,2.0269437
28072,0,-2.9931798,0,-3.03,2.0987456,0,8.9591255,0,2.3612385,2.026907
16053,0,-2.9941044,0,-3.03,2.0984335,0,8.9646606,0,2.3612385,2.0266292
26027,8.966197,-2.9958479,0,-3.03,2.0978446,0,8.9751053,0,2.3612385,2.0261056
23031,0,-2.9962945,0,-3.03,2.0976939,0,8.9777803,0,2.3612385,2.0259717
16054,0,-2.997185,0,-3.03,2.0973933,0,8.9831181,0,2.3612385,2.0257044
3004,0,-2.9980111,0,-3.03,2.0971143,0,8.9880705,0,2.3612385,2.0254564
15062,5.9199619,-2.9983275,0,-3.03,2.0970073,0,8.9899673,0,2.3612385,2.0253615
21009,2.7142565,-3.001159,0,-3.03,2.0960512,0,9.0069551,0,2.3612385,2.0245125
12001,2.5463111,-3.0031457,0,-3.03,2.0953803,0,9.0188837,0,2.3612385,2.023917
